id,sales
3000888,3.5431673895243794
3000889,0.0
3000890,3.6550990851436955
3000891,2346.852504594167
3000892,0.271761492860612
3000893,381.52337764660706
3000894,12.670278122924199
3000895,740.5297224845556
3000896,765.5482636056721
3000897,136.94910672149135
3000898,150.60261238851987
3000899,137.26885564431998
3000900,2829.1358743885544
3000901,21.187814811414352
3000902,1.842851088503918
3000903,26.301610836838183
3000904,27.487962532951066
3000905,0.2178205101242081
3000906,189.50429439542816
3000907,13.489936978803096
3000908,23.29050118148082
3000909,5.7690345796593725
3000910,97.74111043262958
3000911,5.854655382538859
3000912,280.87296387547923
3000913,172.40339595215013
3000914,4.266557951548525
3000915,9.572550148328753
3000916,321.6311949674607
3000917,66.53568444480936
3000918,3465.551389654508
3000919,0.15823727625482387
3000920,27.276643046103114
3001251,3.7106830392021433
3001252,0.04007339919121211
3001253,6.489551820258339
3001254,2694.79424331397
3001255,0.05315317534109765
3001256,618.0704031143553
3001257,8.51284194999714
3001258,821.5895261990847
3001259,787.0125492890171
3001260,206.40878134483745
3001261,159.47661185013294
3001262,102.94310951656271
3001263,3603.9154745885103
3001264,32.82997959769306
3001265,0.6300508176186603
3001266,16.201928453221168
3001267,26.069760673702888
3001268,0.0
3001269,231.14573928466197
3001270,18.149321851983654
3001271,16.07300209266785
3001272,5.224608385146223
3001273,63.25098850965891
3001274,8.071533170866385
3001275,418.78193230024976
3001276,234.70767996904044
3001277,7.236664619572728
3001278,8.559275825374433
3001279,413.3625367405509
3001280,101.56555354214579
3001281,2891.2140351637227
3001282,0.15501771141952658
3001283,34.600331375752546
3001614,9.270693693879494
3001615,0.5998672006413093
3001616,12.66408910815755
3001617,7644.821233629404
3001618,0.14309082312759136
3001619,1179.5717414505552
3001620,28.50402456518993
3001621,1882.6036145086098
3001622,2026.3029402736624
3001623,320.1215354834025
3001624,465.60542039500496
3001625,315.24414195053726
3001626,7548.410110112957
3001627,77.56318153765844
3001628,2.7448192815133803
3001629,48.36035830478804
3001630,47.925263600352324
3001631,0.46918956060065087
3001632,473.2108191319364
3001633,32.59448114832449
3001634,70.75249339170553
3001635,20.668537653082264
3001636,181.5317772010752
3001637,23.0856096767002
3001638,666.8700743419572
3001639,487.62734116352226
3001640,15.543681353773408
3001641,23.758430792441352
3001642,1045.431260678515
3001643,232.85198569385147
3001644,9845.49222954264
3001645,1.452786433490541
3001646,80.84904858369154
3001977,3.6854589814782317
3001978,0.1169049277347618
3001979,3.9569238764361305
3001980,2242.8720853741847
3001981,0.09644321468986039
3001982,334.3619217969798
3001983,6.429846155476559
3001984,729.0438513389246
3001985,684.054011961077
3001986,167.4735634768938
3001987,125.37514987065796
3001988,78.94521751911826
3001989,2963.3538041398156
3001990,19.347999320942005
3001991,1.3108136798792036
3001992,14.84094684198598
3001993,10.02719722447696
3001994,0.11500021506643354
3001995,196.72788114379267
3001996,16.024894148030103
3001997,19.416372813108456
3001998,2.2847543014577534
3001999,58.058065686964355
3002000,6.96253727320606
3002001,319.00173287972933
3002002,208.83832670995653
3002003,5.336287558068288
3002004,8.0934210796589
3002005,345.0306632180366
3002006,48.68236036056138
3002007,2719.493314933019
3002008,0.16890122492143034
3002009,22.920738523106824
3002340,5.623919946593395
3002341,0.14279033343897618
3002342,5.3056210463451325
3002343,1818.067691421248
3002344,0.0426983481069767
3002345,340.7154716911316
3002346,21.760801888042938
3002347,790.9482167992688
3002348,542.527743111466
3002349,203.4701376126417
3002350,78.42882002559533
3002351,79.25029491517783
3002352,2833.2986398360476
3002353,31.143653696623524
3002354,0.860036652071082
3002355,28.704332914892863
3002356,19.526362842666874
3002357,0.1261058967730515
3002358,183.81666960744104
3002359,10.856631878023421
3002360,7.0830979847402915
3002361,10.605613194234834
3002362,46.67938124401139
3002363,7.394704214768277
3002364,226.8077066121591
3002365,222.87633339894245
3002366,2.6828015715876448
3002367,6.968333316867543
3002368,216.23831788738437
3002369,56.53514335380846
3002370,1803.3150636767823
3002371,0.7004600362010596
3002372,9.510895519956199
3002538,4.336223334533446
3002539,0.02136663021780727
3002540,6.040736251143821
3002541,3127.6923898056657
